5999,1,4575,3.74514,3.29419
5999,1,4518,-4.88999,0.82745
5999,1,5518,3.7937,-3.22016
5999,1,5292,0.530802,-4.89513
5999,1,5225,4.8088,1.45236
5999,1,4979,1.13523,4.81594
5999,1,4861,-3.57527,3.40322
5999,1,5357,-3.87807,3.06271
5999,1,5044,-3.00079,3.91573
5999,1,5155,-4.88994,1.31236
5999,1,5085,-1.78777,-4.61432
5999,1,4809,-4.39747,-2.00681
5999,1,5503,-1.00332,-4.89039
5999,1,4853,-0.500804,4.89122
5999,1,5352,-0.340691,4.89361
5999,1,5476,-3.63006,0.772317
5999,0,3547,1.65952,-0.771931
5999,1,4729,3.83896,3.13061
5999,1,5483,4.29549,-2.34672
5999,1,5460,-4.89005,1.08035
5999,1,4554,-2.02915,4.4748
5999,1,4986,-2.61286,-3.98192
5999,1,5429,-3.37926,-3.7101
5999,1,5336,-3.66797,3.4287
5999,1,4410,1.63305,-4.7039
5999,1,4959,0.895689,-4.89017
5999,1,5327,-3.13238,-3.83834
5999,1,5052,-4.50157,-1.98279
5999,1,5151,-0.78768,4.8902
5999,1,4675,3.92432,2.98269
5999,1,5225,4.61499,1.79039
5999,1,5371,3.42797,3.66904
5999,1,5466,-1.01896,-4.89006
5999,1,3563,4.89146,1.17492
5999,1,5239,1.30963,4.89007
5999,1,5130,-3.96832,2.90659
5999,1,5216,-0.989546,4.89264
5999,1,5545,3.99468,2.86444
5999,1,4525,-1.76449,-4.64535
5999,1,5092,-4.28874,2.35192
5999,1,4617,0.589437,-4.89004
5999,1,4768,4.73525,1.41215
5999,1,5550,4.8944,-0.758287
5999,1,5513,2.52928,-4.1862
5999,1,5520,3.65752,3.44505
5999,1,5427,-1.30751,-4.8929
5999,1,5512,4.80537,1.45683
5999,1,5273,-0.43507,4.89008
5999,1,5504,4.48683,2.02491
5999,1,4904,1.92764,-4.53771
5999,1,5490,3.57836,-3.58184
5999,1,4824,3.14794,3.82978
5999,1,4117,1.13547,4.89024
5999,1,5411,-1.03005,-4.89112
5999,1,5362,1.59213,4.73132
5999,1,5428,4.08799,-2.70014
5999,1,4095,-1.42466,-4.82382
5999,1,4950,4.5104,1.48199
5999,1,5066,4.89146,-1.1442
5999,1,5139,3.4159,-3.50959
5999,1,5497,-3.56876,3.58752
5999,1,5110,4.88999,1.30665
5999,1,5633,4.89348,-0.530521
5999,1,5165,4.7402,1.23123
5999,1,5399,1.31977,4.89696
5999,1,5128,4.18198,-2.5499
5999,1,5511,3.19601,3.80511
5999,1,5355,-1.14863,4.90218
5999,1,5467,-3.57872,-3.58105
5999,1,4072,2.37874,4.27419
5999,1,5237,4.38599,2.18298
5999,1,4751,-0.569616,-4.89072
5999,1,5267,-3.86078,-3.09593
5999,1,4021,-4.8363,1.40289
5999,1,4948,3.68233,-3.40422
5999,1,4656,4.23795,-2.43947
5999,1,5394,-3.49662,3.62799
5999,1,4779,-3.65566,3.45371
5999,1,5500,-1.23936,4.89023
5999,1,5401,-1.19988,-4.7449
5999,1,5471,-2.68862,4.09709
5999,1,5537,3.41507,3.67536
5999,1,4524,-3.72745,-3.32389
5999,1,5517,-2.12059,4.42988
5999,1,4856,-3.62666,3.5126
5999,1,5185,1.43475,4.81797
5999,1,5522,1.14288,4.8906
5999,1,5421,-2.30962,-4.31287
5999,1,5561,3.88114,-3.0581
5999,1,5522,-4.22267,2.46589
5999,1,5569,-4.89011,0.792526
5999,1,4815,-1.91138,4.5428
5999,1,4718,-3.64765,3.46271
5999,1,5247,2.07017,4.45606
5999,1,5552,3.66516,-3.43234
5999,1,5592,-1.70319,-4.66439
5999,1,5272,-0.994657,-4.9014
5999,1,4985,-1.42587,4.82339
5999,1,5461,4.88999,0.461915
5999,1,5226,-3.04145,3.89037
