5999,1,5404,-3.5187,3.61503
5999,1,5373,-3.57808,-3.58243
5999,1,2299,4.80454,1.45825
5999,1,3534,3.83177,-3.1441
5999,1,4989,2.12258,4.42129
5999,1,5573,-1.85106,4.5829
5999,1,5489,-4.58122,-1.845
5999,1,5365,-4.2612,2.40046
5999,1,5481,-0.304123,4.88997
5999,1,4684,0.703555,4.89024
5999,1,5255,2.21082,-4.37039
5999,1,5571,0.439968,1.66684
5999,1,5105,3.90362,3.01876
5999,1,5454,-0.29162,4.89266
5999,1,5373,-3.17452,-0.183092
5999,1,4690,-3.05448,-3.88334
5999,1,5216,4.70393,1.63393
5999,1,5490,2.46113,-4.22562
5999,1,4892,1.31859,-4.88537
5999,1,3494,1.38095,-4.85887
5999,1,5027,0.640729,4.89459
5999,1,4975,-3.26443,3.76165
5999,1,5057,-4.38135,-2.19125
5999,1,5235,-3.5485,3.5976
5999,1,4319,-1.74787,-4.64685
5999,1,5353,3.98316,-2.88932
5999,1,5207,4.12491,-2.64643
5999,1,5447,4.60949,1.79621
5999,1,5561,4.55874,1.88402
5999,1,5281,4.89036,0.615127
5999,1,5308,4.1298,2.62757
5999,1,5541,-4.89017,-1.1808
5999,1,5510,-4.84544,-1.38728
5999,1,3237,-3.52562,3.38882
5999,1,5547,-3.66775,-3.43452
5999,1,5299,1.34707,4.88294
5999,1,5355,4.89014,0.965076
5999,1,4722,4.83052,-1.41712
5999,1,4233,1.6748,-4.68134
5999,1,4793,4.27592,2.37363
5999,1,3165,-4.71149,1.62685
5999,1,5466,-4.71783,1.61435
5999,1,5137,1.46024,4.80329
5999,1,5447,-4.17499,-2.55132
5999,1,5630,4.49432,1.99557
5999,1,5506,3.96531,2.91531
5999,1,5320,3.83123,-3.14427
5999,1,5378,1.46648,-4.80405
5999,1,5207,0.465435,-4.89223
5999,1,5240,1.75657,-1.28161
5999,1,5567,4.8902,-0.255578
5999,1,5124,2.87595,-3.99121
5999,1,4431,2.40346,4.25868
5999,1,5218,0.722889,4.89011
5999,1,5163,-1.91968,-4.5389
5999,1,5477,2.63075,4.1282
5999,1,5462,1.93484,-4.53656
5999,1,5391,3.16217,-3.82296
5999,1,5063,-3.37242,-3.69939
5999,1,5511,4.89257,-0.0216686
5999,1,5310,-1.87176,4.57015
5999,1,5496,-4.67806,1.67894
5999,1,5719,0.704852,-1.56138
5999,1,4944,3.77812,-3.23592
5999,1,5493,-4.44983,2.06202
5999,1,5119,4.89228,0.504469
5999,1,5412,2.00244,1.55815
5999,1,5443,1.1467,-4.89029
5999,1,4984,1.16153,4.89001
5999,1,5576,2.04945,4.46327
5999,1,5233,4.88997,1.15436
5999,1,5508,3.68651,3.40101
5999,1,5559,-4.34539,-2.26209
5999,1,3990,-1.43458,-4.81811
5999,1,4865,1.47312,-4.79669
5999,1,4597,4.78668,1.50186
5999,1,4268,-1.49393,-4.78384
5999,1,5404,-1.51193,4.77364
5999,1,3976,-1.40323,-4.83629
5999,1,4921,-4.59419,1.82266
5999,1,3931,-1.1423,-4.88998
5999,1,5074,-3.22441,-3.79438
5999,1,5495,-4.88262,-1.32394
5999,1,5293,2.36149,-4.28301
5999,1,3511,-0.479644,-4.89002
5999,1,4519,-4.89077,0.754971
5999,1,4445,3.16845,3.81703
5999,1,4904,-2.98435,3.92335
5999,1,5375,1.18189,-4.89249
5999,1,485,-1.66578,4.68478
5999,1,5476,4.83047,-1.42786
5999,1,4869,0.511432,4.89244
5999,1,5562,4.89097,1.1533
5999,1,4949,4.89018,1.13652
5999,1,3660,4.73883,1.57199
5999,1,4382,-2.76173,4.05203
5999,1,4308,-0.167211,4.89581
5999,1,4997,-4.43791,2.09406
5999,1,5223,3.22468,3.78434
5999,1,4977,-3.81533,3.16791
