5999,1,4879,-1.06232,-4.88222
5999,1,5119,1.07448,-4.88339
5999,1,4470,4.73159,1.54591
5999,1,5314,3.57772,3.5545
5999,1,5239,3.48,-3.58114
5999,1,4275,4.87881,-0.0540756
5999,1,3418,-2.28931,-4.30091
5999,1,4407,3.69549,-3.37936
5999,1,5149,4.01207,2.76087
5999,1,4874,-1.56771,-4.72978
5999,1,4624,0.993183,4.8717
5999,1,5297,-0.287883,4.87777
5999,1,4777,-4.87122,-0.771122
5999,1,5402,0.452166,-4.87742
5999,1,3566,1.67569,4.65804
5999,1,5302,4.87933,-0.382235
5999,1,4341,-3.70023,-3.32528
5999,1,5146,-3.56075,-3.51397
5999,1,4773,-3.22173,-3.78642
5999,1,3104,-4.85186,1.34698
5999,1,2888,-4.20847,-2.43884
5999,1,4654,-2.26106,-4.33327
5999,1,5240,3.53138,-3.59894
5999,1,4955,2.0392,-4.43792
5999,1,3473,-0.567592,-4.86183
5999,1,5129,-0.875156,-4.86273
5999,1,3189,1.68855,-4.6467
5999,1,5129,-1.46921,4.76917
5999,1,5465,4.87245,-0.985143
5999,1,4388,-2.67344,4.0565
5999,1,4885,-2.45735,-4.20154
5999,1,2409,3.63103,3.38504
5999,1,5138,-1.9159,-4.50362
5999,1,5106,0.557157,-4.86566
5999,1,5532,-4.84816,-1.18193
5999,1,4366,0.478381,4.87571
5999,1,5413,4.86227,-1.07552
5999,1,4864,-4.86726,-1.2259
5999,1,4656,-0.683076,-4.86319
5999,1,4707,0.00830299,4.87816
5999,1,5584,2.2867,-4.29571
5999,1,5339,-4.8823,-0.992502
5999,1,3165,-4.87495,0.411156
5999,1,4249,-3.92914,-2.94056
5999,1,5527,1.24472,4.85068
5999,1,3836,2.66214,4.10106
5999,1,4472,2.95123,3.93492
5999,0,3122,3.60401,2.44457
5999,1,3308,2.95798,-3.92401
5999,1,4343,4.89033,0.415119
5999,1,3720,-3.25823,3.2119
5999,1,4289,4.23069,-2.40889
5999,1,3944,4.43848,2.02636
5999,1,2183,-3.58961,3.50931
5999,1,4965,1.32055,4.82011
5999,1,3862,-3.63867,3.45043
5999,1,5017,-0.363108,4.8522
5999,1,5297,3.43149,3.64067
5999,1,5464,-2.4375,4.18778
5999,1,5138,-1.52053,-4.7627
5999,1,4114,-3.94472,-2.94173
5999,1,5262,4.67781,1.62192
5999,1,5146,-4.2339,2.44673
5999,1,5240,-0.96503,-4.86929
5999,1,3446,-4.08264,-2.6864
5999,1,3185,-3.649,-3.38408
5999,1,5371,-2.01163,-4.47671
5999,1,5097,-4.52364,1.92604
5999,1,2408,-3.71076,-3.31233
5999,1,5521,0.740342,-0.0974717
5999,1,4334,-1.03587,4.81938
5999,1,3729,3.44672,3.64766
5999,1,5026,1.44075,-4.81461
5999,1,5134,-3.54001,3.60314
5999,1,5210,2.62556,4.12067
5999,1,3992,4.85265,-0.794861
5999,1,5331,3.57706,-3.55179
5999,1,4919,-2.84395,3.97912
5999,1,2765,1.53818,-4.68642
5999,1,4434,3.65403,-3.39781
5999,1,3649,4.89036,1.30747
5999,1,5759,0.667189,-1.75195
5999,1,5070,3.80085,3.16243
5999,1,4806,3.82969,-3.09632
5999,1,3864,4.02834,-2.78029
5999,1,5515,4.26387,2.33395
5999,1,5591,-4.87065,0.0166433
5999,1,4004,-0.926395,4.87281
5999,1,4243,-4.35874,2.18749
5999,1,3028,-1.58626,4.70694
5999,1,4992,4.59463,-1.81445
5999,1,4737,-3.31667,3.73157
5999,1,4109,-4.84803,-1.22089
5999,1,5427,2.4602,4.18721
5999,1,4364,-4.87969,1.27771
5999,1,3973,0.731939,-4.87747
5999,1,4509,2.48476,4.191
5999,1,3583,-3.04427,3.86212
5999,1,5448,4.45225,-2.04419
5999,1,4072,4.59847,1.7672
